5.2042384,12,31,961,0
6.7288446,12,27,729,0
6.2456923,12,22,484,0
7.7299671,14,25,625,0
5.854826,16,27,729,0
7.2519317,16,20,400,0
5.8328471,11,26,676,0
6.3956327,13,23,529,0
5.2842813,11,29,841,0
8.5000753,19,17,289,0
5.4993925,16,23,529,0
5.1616788,13,21,441,0
5.5656939,12,28,784,0
5.6897464,13,23,529,0
6.7351141,12,24,576,0
5.3759484,12,22,484,0
5.9678593,13,21,441,1
8.9731607,19,20,400,0
6.8464665,13,25,625,0
5.427382,11,32,1024,0
6.0515366,18,18,324,0
6.6111522,13,21,441,0
6.0515366,13,25,625,0
5.6794372,11,26,676,0
6.2746801,14,22,484,0
7.7691879,13,22,484,0
6.8937192,18,18,324,0
6.2746801,11,30,900,0
4.3679905,16,27,729,0
6.2456923,13,21,441,0
6.8937192,13,26,676,0
5.6356792,18,19,361,0
6.1205292,14,28,784,1
6.726665,16,21,441,0
5.9382076,12,29,841,0
6.7446837,14,22,484,0
6.1693196,12,28,784,0
6.2860436,16,20,400,0
6.7968693,14,20,400,0
6.0515366,10,25,625,1
6.9678273,19,16,256,0
5.715064,13,28,784,0
6.0151687,12,31,961,0
6.4082112,20,21,441,0
6.9089866,16,19,361,0
5.6424937,11,32,1024,0
6.3569183,13,25,625,0
6.0151687,12,22,484,1
5.918005,12,25,625,0
6.1205292,11,27,729,0
7.4389462,13,22,484,0
9.5609474,10,31,961,0
6.4721246,12,23,529,0
5.7638545,12,30,900,0
5.8932104,12,27,729,0
6.6313548,13,29,841,0
6.4426126,12,22,484,0
5.7951069,12,27,729,0
5.715064,16,27,729,1
6.3166442,12,23,529,0
6.1205292,20,18,324,0
5.854826,14,23,529,0
5.6330996,12,26,676,0
6.4082112,14,26,676,0
6.4006829,18,20,400,0
5.9774284,8,26,676,0
6.3302498,12,30,900,0
6.2849131,12,27,729,0
5.1019597,12,29,841,0
5.8720679,13,24,576,0
5.715064,12,24,576,0
1.1715876,12,22,484,0
5.8973856,13,30,900,0
6.1205292,14,20,400,1
5.9461761,14,21,441,0
6.0515366,13,29,841,0
5.0219169,14,23,529,0
6.3028507,17,18,324,0
5.5311413,16,21,441,0
5.854826,12,23,529,0
6.3569183,16,22,484,1
7.0760407,20,19,361,0
6.1205292,16,27,729,0
5.3583894,13,25,625,0
6.2746801,13,27,729,0
5.0611377,14,27,729,0
5.9774284,14,23,529,0
7.0368199,16,20,400,0
4.5911341,14,24,576,0
6.5694795,13,22,484,0
5.3583894,11,24,576,1
5.291944,12,27,729,1
4.6652422,16,27,729,0
5.7638545,13,24,576,0
5.5513439,12,26,676,0
6.2158394,13,26,676,0
6.4882541,18,21,441,0
6.086628,12,30,900,0
6.349668,12,28,784,0
5.4919205,14,23,529,0
6.1850677,12,22,484,0
5.9382076,14,24,576,0
6.0515366,13,21,441,1
6.9534383,16,19,361,0
6.2097607,13,22,484,0
5.8973856,13,23,529,0
7.0097914,19,17,289,0
5.4666028,12,28,784,0
6.2746801,13,30,900,0
6.1850677,12,26,676,0
7.0368199,18,24,576,0
7.2191415,18,23,529,0
6.8136764,18,23,529,0
5.4003534,13,28,784,0
5.6097035,8,28,784,0
6.5259943,13,25,625,0
5.9382076,12,23,529,0
6.2746801,13,28,784,0
6.8937192,16,24,576,0
7.5476456,19,17,289,0
6.0727386,13,28,784,0
5.787385,12,23,529,0
5.6637712,14,23,529,0
6.1370587,13,30,900,0
5.9329767,12,31,961,0
5.8207746,13,22,484,0
5.854826,13,21,441,1
5.7374778,11,26,676,0
6.6313548,13,25,625,1
6.8136764,16,22,484,1
5.8103743,13,29,841,0
6.6896238,19,15,225,0
4.3679905,12,27,729,0
6.7968693,12,26,676,0
6.9678273,13,24,576,0
5.9549556,13,23,529,0
5.9774284,18,19,361,0
5.6097035,12,28,784,0
6.7083158,13,24,576,0
6.3302498,14,21,441,0
5.6097035,11,23,529,0
5.4919205,12,31,961,0
5.715064,13,28,784,0
6.4570017,18,17,289,0
5.8328471,12,25,625,0
6.6313548,13,23,529,1
8.5000753,16,20,400,0
6.5835643,14,25,625,0
8.5000753,19,19,361,0
5.427382,12,30,900,0
5.427382,12,27,729,0
6.5479732,12,23,529,0
5.5206699,12,22,484,0
6.4570017,14,27,729,0
6.2456923,13,21,441,0
6.5259943,16,22,484,0
6.7326112,13,28,784,1
6.8136764,14,25,625,0
8.5392962,19,16,256,0
5.5525455,8,28,784,0
6.0727386,11,24,576,0
6.8136764,14,26,676,0
6.2746801,13,21,441,0
5.5719633,8,32,1024,0
5.6325879,13,29,841,0
5.0611377,8,35,1225,0
6.4082112,18,18,324,0
5.2042384,18,23,529,0
6.6313548,12,26,676,0
7.4198122,16,20,400,0
5.715064,12,30,900,0
6.5259943,14,22,484,0
5.9382076,11,23,529,0
5.9735751,12,25,625,0
6.2158394,18,24,576,0
6.2242885,11,27,729,0
6.8616309,16,26,676,0
5.4919205,13,21,441,0
5.854826,12,28,784,0
6.1205292,10,31,961,0
6.4329042,13,25,625,0
5.8973856,13,29,841,0
6.6705756,12,24,576,0
6.5905328,16,23,529,0
6.6705756,12,23,529,0
6.7797751,16,21,441,0
6.7797751,13,30,900,0
7.2191415,16,18,324,0
7.5376763,13,23,529,0
6.4329042,12,29,841,0
5.9774284,9,25,625,0
7.1013584,12,30,900,0
5.427382,11,32,1024,0
6.1205292,12,24,576,0
6.5193057,16,24,576,0
6.93294,12,27,729,0
6.6313548,12,29,841,0
6.3436728,13,26,676,0
6.726665,18,19,361,0
6.065721,13,22,484,0
6.8136764,16,25,625,0
5.9850912,11,28,784,0
4.4057307,12,28,784,0
6.5259943,12,30,900,0
6.2456923,13,24,576,0
7.0631375,18,16,256,0
5.9774284,12,25,625,0
6.2746801,13,24,576,0
5.6637712,12,30,900,0
5.9382076,12,22,484,0
5.854826,11,32,1024,0
6.8464665,16,23,529,0
5.4784374,12,25,625,0
7.1501489,18,24,576,0
6.3193803,13,21,441,0
6.3028507,18,18,324,0
5.0219169,12,29,841,0
5.9382076,16,20,400,0
6.5652151,19,19,361,0
5.7638545,12,29,841,0
5.4666028,12,24,576,0
6.086628,11,27,729,0
6.9388394,13,28,784,0
6.5259943,13,21,441,0
6.8528972,16,25,625,0
6.1138406,13,29,841,0
5.8904171,9,25,625,0
6.2397928,11,32,1024,0
6.2888646,16,27,729,0
6.5967636,20,17,289,0
6.3828936,16,21,441,0
6.8464665,16,24,576,0
6.4082112,16,19,361,0
5.8596454,13,29,841,0
5.715064,14,25,625,1
6.3028507,16,27,729,0
6.5905328,18,23,529,0
7.4198122,16,19,361,0
6.0515366,12,27,729,1
7.7299671,19,23,529,0
5.8103743,12,22,484,0
7.023397,16,18,324,0
6.4082112,12,30,900,0
6.4966803,18,25,625,0
4.3287697,12,25,625,0
5.3976102,11,27,729,0
6.5694795,18,23,529,0
5.9619246,12,29,841,0
6.0114584,13,24,576,0
6.5905328,13,23,529,0
5.8973856,12,22,484,1
5.4919205,12,26,676,0
6.6313548,17,18,324,0
6.2158394,18,16,256,0
7.0760407,14,26,676,0
6.2746801,14,27,729,0
5.7638545,12,29,841,1
6.2746801,12,25,625,0
6.2932816,13,21,441,0
5.6794372,12,27,729,1
5.6637712,12,31,961,0
6.2158394,12,27,729,0
6.6313548,16,21,441,0
6.2158394,16,24,576,0
5.2434592,12,29,841,0
6.3489919,11,25,625,0
6.4329042,13,30,900,1
6.3028507,16,26,676,0
6.726665,16,19,361,0
6.6705756,14,24,576,0
7.5068235,8,30,900,0
5.9461761,13,25,625,0
6.0692363,17,24,576,0
6.4082112,12,26,676,1
7.113781,16,20,400,0
6.4805322,12,24,576,0
6.9582577,12,30,900,0
6.8937192,18,23,529,1
6.3542829,13,25,625,0
5.9168038,11,23,529,1
6.0797071,13,27,729,0
5.7348671,12,30,900,0
6.7446837,13,22,484,0
5.5719633,14,25,625,0
5.8030753,16,21,441,0
5.329402,13,21,441,0
6.1205292,13,22,484,1
5.3235021,10,32,1024,1
6.3569183,12,23,529,0
6.5905328,18,19,361,1
6.6313548,18,21,441,0
6.086628,18,22,484,0
6.2746801,14,22,484,0
6.0952115,13,30,900,0
6.1850677,13,22,484,0
7.0368199,12,26,676,0
6.5129466,18,19,361,0
6.3193803,13,28,784,0
6.6993251,14,26,676,0
5.9926958,14,28,784,0
6.2456923,14,28,784,0
7.5068235,20,18,324,0
6.5035214,18,18,324,0
5.9382076,12,23,529,0
5.9774284,12,29,841,0
6.6511574,13,21,441,0
6.8136764,19,22,484,0
5.561913,12,28,784,1
6.1205292,10,26,676,0
4.3481879,12,26,676,0
6.9678273,12,27,729,0
6.1850677,13,21,441,0
6.6313548,16,19,361,0
6.8937192,16,22,484,0
7.1381726,18,17,289,0
6.4082112,12,27,729,0
5.715064,12,31,961,0
6.5259943,16,20,400,0
6.6008959,18,23,529,0
6.0114584,13,21,441,0
5.3488197,12,22,484,0
6.7083158,16,20,400,0
3.2631087,13,26,676,1
6.2746801,18,19,361,0
5.2842813,12,24,576,1
7.0760407,16,18,324,0
6.5479732,16,23,529,0
5.7836127,11,28,784,1
6.5694795,9,31,961,0
6.6896238,12,22,484,0
6.6313548,19,16,256,0
5.4666028,12,25,625,0
6.0407643,12,25,625,0
5.9774284,14,23,529,1
7.5068235,16,27,729,0
6.3828936,17,19,361,0
6.7446837,16,19,361,0
6.4647808,16,27,729,0
6.4738655,11,32,1024,1
5.6097035,12,27,729,0
6.4082112,13,21,441,1
6.6511574,13,27,729,0
5.1099281,11,27,729,1
6.0151687,12,25,625,0
6.2746801,12,28,784,0
4.9165564,12,28,784,1
6.7797751,16,22,484,0
6.4329042,16,19,361,0
5.1352458,11,25,625,1
6.0515366,12,27,729,0
6.726665,18,21,441,0
6.1205292,10,31,961,0
5.2842813,12,25,625,0
6.1533194,14,21,441,0
5.6637712,11,31,961,0
6.0188656,12,24,576,1
5.6097035,14,24,576,0
6.4082112,18,18,324,0
6.5905328,14,21,441,0
6.528214,18,22,484,0
5.4666028,9,26,676,0
6.8937192,16,23,529,0
6.0151687,16,18,324,0
6.3828936,12,24,576,0
6.1205292,16,22,484,1
5.9382076,14,26,676,0
7.1966686,16,18,324,0
6.5259943,11,27,729,1
5.5525455,16,18,324,0
6.2746801,16,18,324,0
5.9774284,12,23,529,0
6.6896238,13,30,900,0
6.3595462,13,21,441,0
6.1205292,12,31,961,1
5.715064,12,25,625,1
6.0151687,14,28,784,0
6.5479732,16,27,729,1
5.854826,13,29,841,0
6.0443678,13,27,729,0
7.1013584,16,20,400,0
6.2746801,10,30,900,0
6.726665,13,24,576,0
5.715064,13,25,625,0
7.3921609,16,21,441,0
6.8136764,16,19,361,0
3.6748433,8,33,1089,1
6.8782148,16,20,400,0
6.200572,12,30,900,0
6.3725843,12,29,841,0
7.5233531,19,17,289,0
6.3166442,18,19,361,0
6.5259943,16,23,529,0
6.4082112,14,28,784,0
5.1664982,13,27,729,0
5.2042384,12,23,529,0
6.1205292,12,31,961,0
6.6705756,16,21,441,0
5.8103743,16,27,729,0
6.1205292,18,23,529,0
5.854826,14,20,400,0
5.787385,12,22,484,0
6.0479589,12,30,900,0
5.9774284,12,31,961,1
5.9774284,16,19,361,0
6.726665,11,27,729,0
6.8136764,16,27,729,0
7.3637228,14,27,729,0
6.15975,12,25,625,0
6.5259943,16,23,529,0
6.4450254,13,22,484,0
5.0219169,12,25,625,0
5.6097035,16,22,484,0
6.1205292,12,24,576,0
6.1850677,12,30,900,0
6.726665,18,17,289,0
4.6652422,16,22,484,0
6.9240246,16,21,441,1
5.7638545,12,30,900,0
7.0368199,12,26,676,0
5.9382076,13,24,576,0
6.6705756,13,29,841,0
7.1162472,16,19,361,0
7.2191415,12,31,961,0
5.9382076,11,27,729,0
7.3921609,13,30,900,0
6.1205292,11,26,676,0
6.0515366,12,30,900,0
6.5259943,13,30,900,0
5.5415044,16,25,625,0
5.4666028,13,29,841,0
6.3028507,12,29,841,0
6.2860436,12,29,841,0
6.3828936,13,28,784,0
7.0097914,14,27,729,0
6.1205292,13,28,784,0
6.8528972,20,14,196,0
5.9286385,14,20,400,0
6.0515366,16,21,441,0
6.8624668,16,20,400,0
6.7446837,18,21,441,0
6.7839046,18,22,484,0
5.2842813,16,24,576,0
7.023397,16,25,625,0
6.4276295,14,20,400,0
5.9658232,13,24,576,0
6.1850677,9,29,841,0
7.2519317,20,16,256,0
5.6097035,14,29,841,0
5.6207538,16,25,625,0
5.7200518,12,30,900,0
4.7734556,13,26,676,1
6.4082112,16,23,529,1
5.9382076,12,22,484,1
6.1205292,13,24,576,0
7.1013584,16,18,324,0
5.8634844,17,19,361,0
6.2456923,16,22,484,0
6.4192615,13,26,676,0
6.0151687,18,22,484,0
5.6456513,9,34,1156,0
6.5479732,16,22,484,1
6.2158394,13,27,729,0
6.6073966,13,23,529,0
5.1366453,11,25,625,0
7.0887799,20,15,225,0
6.6366739,13,26,676,1
5.38656,14,29,841,0
6.1205292,12,25,625,0
5.4601722,12,24,576,0
5.188971,11,28,784,1
7.1966686,18,18,324,0
6.3139009,12,26,676,0
6.0515366,14,22,484,0
5.8103743,12,25,625,0
5.956151,16,25,625,0
6.0515366,14,26,676,0
4.550312,12,30,900,1
6.3221087,14,27,729,0
7.7691879,19,24,576,0
5.1019597,12,31,961,0
5.854826,13,30,900,0
6.6495223,13,24,576,0
5.3330717,12,23,529,0
5.1172271,18,19,361,0
5.6690202,13,29,841,0
6.5479732,10,29,841,0
6.8464665,14,21,441,0
7.2158027,18,21,441,0
6.2602911,14,28,784,0
6.1399474,12,31,961,0
7.0368199,16,24,576,0
5.8973856,13,27,729,0
6.1205292,12,29,841,0
6.2456923,13,29,841,0
6.4343257,20,23,529,0
6.0952115,13,27,729,0
6.4231,13,26,676,0
5.854826,13,24,576,0
5.9774284,9,27,729,0
6.3828936,14,23,529,0
5.8343277,16,25,625,0
5.4919205,12,27,729,0
6.4570017,12,26,676,0
6.5103168,12,25,625,0
5.9774284,12,23,529,0
6.0262189,16,26,676,0
7.1736794,20,17,289,0
4.3287697,13,30,900,0
5.581533,13,29,841,0
6.3420715,12,31,961,0
6.3028507,14,27,729,0
6.5905328,14,25,625,0
6.4805322,18,17,289,0
5.5347404,12,31,961,0
6.6111522,13,26,676,0
6.6313548,14,28,784,0
6.6313548,16,18,324,0
6.0935006,12,30,900,0
7.2519317,16,24,576,0
5.9382076,11,25,625,1
7.2191415,12,26,676,1
6.1205292,16,23,529,0
6.3828936,11,32,1024,0
6.1912985,14,23,529,0
6.2651105,12,29,841,0
6.3028507,13,28,784,0
6.15975,14,25,625,0
6.1850677,12,27,729,0
6.447432,13,28,784,0
5.8973856,16,21,441,0
6.1850677,12,23,529,0
7.324502,19,15,225,0
6.6313548,16,23,529,0
6.3000693,13,22,484,0
5.9774284,12,22,484,0
6.6313548,18,23,529,0
5.9774284,12,29,841,0
5.4666028,10,24,576,0
7.8252773,12,24,576,0
6.4962225,12,25,625,1
7.1381726,17,20,400,0
5.9382076,14,25,625,0
5.8322463,12,24,576,0
4.9557772,12,27,729,1
6.1073823,16,26,676,0
6.8136764,18,23,529,0
5.2450604,18,25,625,1
7.7299671,13,30,900,0
6.4570017,13,23,529,0
6.3028507,16,24,576,0
6.9780602,16,21,441,1
6.4329042,11,27,729,0
5.854826,12,22,484,0
6.3569183,12,23,529,1
5.5719633,12,24,576,1
6.3489919,13,29,841,1
6.726665,12,25,625,0
5.715064,13,21,441,0
7.1260514,16,27,729,0
6.15975,11,26,676,0
5.8103743,16,25,625,0
6.6313548,16,19,361,1
5.6897464,12,26,676,1
5.2842813,11,25,625,0
7.2191415,16,22,484,0
6.9089866,12,22,484,0
6.8528972,12,23,529,0
7.3792272,16,18,324,0
6.086628,12,24,576,0
7.2191415,16,22,484,0
6.4082112,12,29,841,0
6.7759361,16,19,361,1
7.9923315,19,24,576,0
6.15975,16,26,676,1
5.7638545,14,23,529,1
6.0515366,12,31,961,0
6.0574713,14,23,529,0
5.6097035,14,22,484,0
7.0962434,16,26,676,0
6.7083158,14,23,529,0
6.9678273,18,16,256,0
5.854826,12,25,625,1
6.3329492,12,25,625,0
6.1850677,16,23,529,0
6.7395687,16,18,324,0
6.6705756,12,23,529,0
5.8957505,12,30,900,1
7.2732091,16,21,441,0
6.0151687,12,28,784,1
5.5525455,14,21,441,0
6.3248296,13,25,625,1
6.7623835,12,26,676,0
6.4570017,12,22,484,1
6.6313548,13,30,900,1
7.2519317,13,24,576,0
6.5259943,13,29,841,0
6.4617524,12,31,961,0
6.2746801,13,30,900,0
7.1381726,13,29,841,1
6.2912369,13,21,441,0
7.1013584,16,27,729,0
6.4082112,13,29,841,1
6.0727386,16,24,576,1
6.4082112,13,25,625,0
7.1405792,16,27,729,0
5.854826,16,19,361,0
6.4329042,13,23,529,0
5.5407109,13,28,784,0
6.3694706,13,25,625,1
5.2842813,13,21,441,0
6.5905328,11,26,676,0
7.1013584,12,27,729,0
6.7083158,18,20,400,0
6.086628,11,31,961,1
6.1850677,13,26,676,0
5.4153094,12,23,529,0
7.1013584,16,25,625,0
5.7638545,12,27,729,0
6.8136764,13,23,529,0
7.0368199,12,27,729,0
6.3828936,16,25,625,1
6.0151687,13,24,576,0
7.1013584,16,19,361,0
6.2158394,10,29,841,0
6.726665,13,24,576,1
7.1013584,14,23,529,0
5.9233613,9,30,900,0
6.7623835,16,24,576,0
6.2312088,12,23,529,1
3.7658153,14,21,441,0
6.3569183,14,23,529,0
6.2746801,13,24,576,0
6.9678273,17,17,289,0
7.2626266,13,27,729,0
7.2411203,12,27,729,0
5.2042384,12,30,900,1
6.2860436,18,24,576,0
6.322269,12,22,484,0
6.454618,12,26,676,0
7.8252773,18,25,625,0
7.2301917,18,23,529,0
6.4329042,16,18,324,0
5.5758023,12,25,625,1
6.0515366,12,23,529,0
6.3420715,14,25,625,0
6.7797751,14,27,729,0
7.5868664,16,20,400,0
6.726665,16,19,361,0
6.9678273,13,24,576,0
7.324502,13,27,729,0
7.0097914,16,19,361,0
6.8136764,16,21,441,0
6.8136764,13,26,676,0
5.9774284,16,21,441,0
7.7691879,19,18,324,0
6.4082112,18,18,324,0
6.6313548,16,18,324,0
6.3302498,12,26,676,0
5.715064,12,26,676,0
5.0219169,13,24,576,0
6.8464665,12,26,676,0
5.2042384,13,24,576,0
5.9382076,13,28,784,0
5.715064,13,29,841,1
6.2746801,18,24,576,0
6.5888977,14,28,784,0
5.5525455,12,26,676,0
6.6313548,16,21,441,0
6.5479732,18,25,625,0
6.8136764,14,22,484,1
5.8328471,13,25,625,0
6.9089866,13,25,625,0
6.2746801,12,27,729,0
6.1850677,11,26,676,0
6.9678273,20,14,196,0
6.6705756,13,26,676,0
6.4570017,16,21,441,0
6.4805322,13,27,729,0
6.5035214,16,18,324,1
6.2746801,12,27,729,0
6.8937192,13,21,441,0
6.4805322,13,23,529,0
6.609951,14,23,529,0
5.9774284,16,18,324,0
5.9774284,16,23,529,1
6.9534383,12,26,676,0
6.1205292,18,22,484,0
5.7344823,11,26,676,0
6.0515366,10,25,625,0
6.2515578,13,29,841,1
5.715064,13,21,441,0
6.2746801,13,26,676,0
6.0515366,13,25,625,0
7.2411203,12,22,484,0
6.0151687,12,24,576,1
5.3095989,16,24,576,0
7.161983,18,25,625,0
6.6705756,12,28,784,0
6.5035214,12,25,625,0
5.8103743,13,30,900,0
5.715064,13,21,441,0
6.2746801,13,29,841,0
5.9382076,13,27,729,0
7.0323658,17,19,361,0
6.3139009,13,23,529,0
6.8624668,16,24,576,0
6.4329042,13,24,576,1
6.973762,17,26,676,0
6.6313548,16,23,529,0
5.1019597,13,29,841,1
5.715064,12,27,729,0
6.3383255,13,28,784,0
6.458014,13,24,576,0
7.324502,16,21,441,0
6.8464665,12,24,576,0
6.5259943,12,30,900,0
7.555614,16,20,400,0
6.8136764,13,27,729,0
6.0621939,12,24,576,0
7.2095723,18,23,529,0
6.1205292,13,23,529,0
6.726665,16,24,576,0
7.7299671,16,22,484,0
6.2456923,13,30,900,1
6.3436728,14,21,441,0
6.1533194,12,28,784,1
6.7083158,12,28,784,0
7.2411203,16,20,400,1
5.9774284,12,23,529,0
4.8788161,12,26,676,0
5.9139152,13,22,484,0
7.1501489,18,20,400,0
6.4329042,13,23,529,0
6.7131352,14,24,576,0
5.9382076,12,23,529,1
7.2519317,11,27,729,0
6.4082112,12,25,625,0
6.0543895,12,31,961,0
6.7446837,12,24,576,1
6.9388394,13,25,625,1
7.161983,12,30,900,0
6.5259943,13,30,900,0
5.7719846,12,22,484,0
5.5466456,13,30,900,0
6.4570017,14,25,625,0
6.3828936,13,22,484,0
6.8136764,16,22,484,0
5.7542849,13,27,729,0
6.6111522,13,27,729,0
5.7029915,16,21,441,0
5.715064,16,25,625,0
6.7446837,13,29,841,1
5.126277,12,27,729,1
5.5525455,12,30,900,0
6.0515366,12,23,529,0
6.4082112,12,24,576,0
6.1205292,14,28,784,0
6.1205292,12,24,576,0
5.6870761,12,30,900,0
6.3302498,8,29,841,0
6.5694795,13,27,729,0
6.1850677,13,27,729,0
5.7542849,16,20,400,0
7.6319866,16,24,576,0
6.4082112,13,30,900,1
6.2456923,14,29,841,0
5.8103743,12,28,784,0
6.6313548,16,18,324,0
6.4082112,12,28,784,0
5.8103743,10,28,784,0
5.9580102,12,24,576,0
6.8136764,16,23,529,0
6.8464665,16,21,441,0
8.5000753,16,21,441,0
6.0644398,16,23,529,0
6.4329042,16,21,441,0
5.6478553,14,20,400,0
8.5000753,16,26,676,0
6.2602911,12,27,729,0
6.3028507,14,24,576,0
7.5476456,16,21,441,0
6.3302498,13,22,484,0
6.0262189,13,27,729,0
8.5000753,16,27,729,0
5.9382076,12,25,625,0
7.4900165,13,25,625,0
4.5015221,11,23,529,1
5.9580102,8,32,1024,0
6.6705756,17,17,289,0
6.90589,13,25,625,0
6.5259943,13,25,625,0
6.6896238,13,25,625,0
6.2456923,12,25,625,0
6.8937192,13,22,484,0
6.6511574,16,20,400,0
6.7446837,14,23,529,0
6.2888646,12,29,841,0
6.5905328,13,26,676,0
6.2746801,16,25,625,0
6.4082112,13,26,676,0
8.5000753,18,25,625,0
6.6705756,18,19,361,0
6.3166442,18,17,289,0
7.1260514,13,25,625,0
3.6748433,11,24,576,1
6.8136764,13,30,900,0
5.8973856,10,33,1089,0
6.5259943,12,24,576,0
6.3028507,13,25,625,0
5.2042384,12,22,484,0
6.5259943,12,24,576,0
7.324502,16,19,361,0
6.5259943,13,23,529,0
6.7379513,16,25,625,0
6.3803263,13,21,441,0
6.726665,12,28,784,0
6.4057083,14,24,576,0
6.2790136,13,30,900,0
7.3732924,16,19,361,0
6.6664004,16,27,729,0
6.0002432,13,21,441,1
8.5000753,16,24,576,0
6.1850677,17,21,441,0
6.2746801,14,22,484,0
6.6313548,16,23,529,0
5.5872307,13,24,576,1
6.4082112,12,24,576,0
6.1205292,13,24,576,0
7.324502,18,20,400,0
6.1850677,13,29,841,1
6.4920931,16,19,361,1
7.6246066,19,17,289,0
6.3569183,12,22,484,0
6.4570017,12,28,784,0
7.4288621,16,26,676,0
5.7100515,12,23,529,0
5.9382076,12,25,625,0
6.4570017,12,28,784,0
5.6489244,10,33,1089,0
5.9382076,12,24,576,0
6.2746801,14,22,484,0
5.854826,13,25,625,0
5.4919205,8,28,784,0
6.726665,16,18,324,0
6.4006829,12,29,841,0
6.6313548,13,23,529,0
7.3637228,16,25,625,0
6.6705756,16,20,400,0
6.0763683,13,30,900,0
4.7987733,13,26,676,0
6.6705756,18,22,484,0
6.5905328,13,28,784,0
6.4805322,11,30,900,1
5.0611377,13,30,900,0
6.2746801,11,31,961,0
6.4805322,14,21,441,0
5.7590814,13,24,576,0
6.2044859,12,23,529,0
7.1405792,16,22,484,0
7.2940431,18,22,484,0
6.1850677,16,25,625,0
6.15975,18,25,625,0
6.2746801,12,23,529,0
6.5652151,16,21,441,0
6.0151687,14,26,676,0
7.0368199,12,28,784,0
